EditedOutlineImages is the directory


[160, 80, 10, 0.62080106449138495, 0.69886363636363635, 0.95744680851063835]
[140, 80, 10, 0.62747117995535284, 0.75568181818181823, 0.93617021276595747]
[200, 90, 10, 0.70696572057114981, 0.71590909090909094, 0.74468085106382975]
[180, 80, 10, 0.614879469345883, 0.30681818181818182, 1.0]
[180, 80, 10, 0.66006452212680755, 0.77272727272727271, 0.55319148936170215]
[120, 80, 10, 0.6120303577923063, 0.64204545454545459, 0.97872340425531912]
[160, 80, 10, 0.61728677286330025, 0.69886363636363635, 0.63829787234042556]
[160, 80, 10, 0.51872035656395443, 0.82386363636363635, 0.76595744680851063]
